scan,potential,current,time
,0.000000e+00,-3.791890e-07,
,0.000000e+00,-3.791890e-07,
,0.000000e+00,-1.895940e-07,
,0.000000e+00,-2.442540e-07,
,0.000000e+00,-2.160710e-07,
,0.000000e+00,-2.066760e-07,
,0.000000e+00,-1.944640e-07,
,0.000000e+00,-1.841300e-07,
,0.000000e+00,-1.737960e-07,
,0.000000e+00,-1.689110e-07,
,0.000000e+00,-1.623350e-07,
,0.000000e+00,-1.567920e-07,
,0.000000e+00,-1.519070e-07,
,0.000000e+00,-1.475860e-07,
,0.000000e+00,-1.439220e-07,
,0.000000e+00,-1.406340e-07,
,0.000000e+00,-1.376280e-07,
,0.000000e+00,-1.349030e-07,
,0.000000e+00,-1.324612e-07,
,0.000000e+00,-1.301126e-07,
,0.000000e+00,-1.280458e-07,
,0.000000e+00,-1.261669e-07,
,0.000000e+00,-1.243820e-07,
,0.000000e+00,-1.228789e-07,
,0.000000e+00,-1.213758e-07,
0,0.000000e+00,-1.228789e-07,0.000000e+00
0,-4.953850e-03,-1.618650e-07,5.000000e-02
0,-9.907701e-03,-1.945580e-07,1.000000e-01
0,-1.486155e-02,-2.143800e-07,1.500000e-01
0,-1.981540e-02,-2.386170e-07,2.000000e-01
0,-2.476925e-02,-2.538360e-07,2.500000e-01
0,-2.972310e-02,-2.764770e-07,3.000000e-01
0,-3.467696e-02,-2.912260e-07,3.500000e-01
0,-3.963080e-02,-3.141490e-07,4.000000e-01
0,-4.458466e-02,-3.298370e-07,4.500000e-01
0,-4.953850e-02,-3.536050e-07,5.000000e-01
0,-5.449236e-02,-3.712670e-07,5.500000e-01
0,-5.944621e-02,-3.948460e-07,6.000000e-01
0,-6.440006e-02,-4.149510e-07,6.500000e-01
0,-6.935391e-02,-4.388120e-07,7.000000e-01
0,-7.430775e-02,-4.610770e-07,7.500000e-01
0,-7.926161e-02,-4.846570e-07,8.000000e-01
0,-8.421546e-02,-5.097400e-07,8.500000e-01
0,-8.916931e-02,-5.328500e-07,9.000000e-01
0,-9.412316e-02,-5.598120e-07,9.500000e-01
0,-9.907701e-02,-5.827350e-07,1.000000e+00
0,-1.040309e-01,-6.114820e-07,1.050000e+00
0,-1.089847e-01,-6.349680e-07,1.100000e+00
0,-1.139386e-01,-6.654050e-07,1.150000e+00
0,-1.188924e-01,-6.893610e-07,1.200000e+00
0,-1.238463e-01,-7.205510e-07,1.250000e+00
0,-1.288001e-01,-7.454460e-07,1.300000e+00
0,-1.337540e-01,-7.772930e-07,1.350000e+00
0,-1.387070e-01,-8.024700e-07,1.400000e+00
0,-1.436610e-01,-8.356320e-07,1.450000e+00
0,-1.486150e-01,-8.611850e-07,1.500000e+00
0,-1.535690e-01,-8.946290e-07,1.550000e+00
0,-1.585230e-01,-9.206520e-07,1.600000e+00
0,-1.634770e-01,-9.545650e-07,1.650000e+00
0,-1.684300e-01,-9.811520e-07,1.700000e+00
0,-1.733840e-01,-1.014126e-06,1.750000e+00
0,-1.783380e-01,-1.042497e-06,1.800000e+00
0,-1.832920e-01,-1.074532e-06,1.850000e+00
0,-1.882460e-01,-1.103936e-06,1.900000e+00
0,-1.932000e-01,-1.134468e-06,1.950000e+00
0,-1.981540e-01,-1.165470e-06,2.000000e+00
0,-2.031070e-01,-1.194405e-06,2.050000e+00
0,-2.080610e-01,-1.226440e-06,2.100000e+00
0,-2.130150e-01,-1.254717e-06,2.150000e+00
0,-2.179690e-01,-1.287127e-06,2.200000e+00
0,-2.229230e-01,-1.314277e-06,2.250000e+00
0,-2.278770e-01,-1.347440e-06,2.300000e+00
0,-2.328300e-01,-1.373462e-06,2.350000e+00
0,-2.377840e-01,-1.406343e-06,2.400000e+00
0,-2.427380e-01,-1.432271e-06,2.450000e+00
0,-2.476920e-01,-1.464870e-06,2.500000e+00
0,-2.526460e-01,-1.489671e-06,2.550000e+00
0,-2.576000e-01,-1.522363e-06,2.600000e+00
0,-2.625540e-01,-1.546695e-06,2.650000e+00
0,-2.675070e-01,-1.579106e-06,2.700000e+00
0,-2.724610e-01,-1.602686e-06,2.750000e+00
0,-2.774150e-01,-1.634627e-06,2.800000e+00
0,-2.823690e-01,-1.658489e-06,2.850000e+00
0,-2.873230e-01,-1.688269e-06,2.900000e+00
0,-2.922770e-01,-1.712976e-06,2.950000e+00
0,-2.972310e-01,-1.741817e-06,3.000000e+00
0,-3.021840e-01,-1.767276e-06,3.050000e+00
0,-2.972310e-01,-1.685263e-06,3.100000e+00
0,-2.922770e-01,-1.616683e-06,3.150000e+00
0,-2.873230e-01,-1.552613e-06,3.200000e+00
0,-2.823690e-01,-1.496905e-06,3.250000e+00
0,-2.774150e-01,-1.440350e-06,3.300000e+00
0,-2.724610e-01,-1.390560e-06,3.350000e+00
0,-2.675070e-01,-1.338139e-06,3.400000e+00
0,-2.625540e-01,-1.294455e-06,3.450000e+00
0,-2.576000e-01,-1.245510e-06,3.500000e+00
0,-2.526460e-01,-1.205208e-06,3.550000e+00
0,-2.476920e-01,-1.159364e-06,3.600000e+00
0,-2.427380e-01,-1.122631e-06,3.650000e+00
0,-2.377840e-01,-1.079229e-06,3.700000e+00
0,-2.328300e-01,-1.044846e-06,3.750000e+00
0,-2.278770e-01,-1.003322e-06,3.800000e+00
0,-2.229230e-01,-9.712870e-07,3.850000e+00
0,-2.179690e-01,-9.317370e-07,3.900000e+00
0,-2.130150e-01,-9.012050e-07,3.950000e+00
0,-2.080610e-01,-8.633460e-07,4.000000e+00
0,-2.031070e-01,-8.334710e-07,4.050000e+00
0,-1.981540e-01,-7.978670e-07,4.100000e+00
0,-1.932000e-01,-7.679920e-07,4.150000e+00
0,-1.882460e-01,-7.349240e-07,4.200000e+00
0,-1.832920e-01,-7.046740e-07,4.250000e+00
0,-1.783380e-01,-6.738600e-07,4.300000e+00
0,-1.733840e-01,-6.425770e-07,4.350000e+00
0,-1.684300e-01,-6.142060e-07,4.400000e+00
0,-1.634770e-01,-5.826410e-07,4.450000e+00
0,-1.585230e-01,-5.556790e-07,4.500000e+00
0,-1.535690e-01,-5.239260e-07,4.550000e+00
0,-1.486150e-01,-4.985610e-07,4.600000e+00
0,-1.436610e-01,-4.668080e-07,4.650000e+00
0,-1.387070e-01,-4.422880e-07,4.700000e+00
0,-1.337540e-01,-4.112870e-07,4.750000e+00
0,-1.288001e-01,-3.877070e-07,4.800000e+00
0,-1.238463e-01,-3.572690e-07,4.850000e+00
0,-1.188924e-01,-3.348160e-07,4.900000e+00
0,-1.139386e-01,-3.048480e-07,4.950000e+00
0,-1.089847e-01,-2.835230e-07,5.000000e+00
0,-1.040309e-01,-2.543060e-07,5.050000e+00
0,-9.907701e-02,-2.339200e-07,5.100000e+00
0,-9.412316e-02,-2.064890e-07,5.150000e+00
0,-8.916931e-02,-1.865720e-07,5.200000e+00
0,-8.421546e-02,-1.604560e-07,5.250000e+00
0,-7.926161e-02,-1.405400e-07,5.300000e+00
0,-7.430775e-02,-1.167725e-07,5.350000e+00
0,-6.935391e-02,-9.704425e-08,5.400000e+00
0,-6.440006e-02,-7.600077e-08,5.450000e+00
0,-5.944621e-02,-5.542702e-08,5.500000e+00
0,-5.449236e-02,-3.776552e-08,5.550000e+00
0,-4.953850e-02,-1.728571e-08,5.600000e+00
0,-4.458466e-02,-9.394400e-10,5.650000e+00
0,-3.963080e-02,1.860093e-08,5.700000e+00
0,-3.467696e-02,3.259860e-08,5.750000e+00
0,-2.972310e-02,5.204503e-08,5.800000e+00
0,-2.476925e-02,6.416382e-08,5.850000e+00
0,-1.981540e-02,8.276474e-08,5.900000e+00
0,-1.486155e-02,9.375621e-08,5.950000e+00
0,-9.907701e-03,1.113238e-07,6.000000e+00
0,-4.953850e-03,1.210939e-07,6.050000e+00
0,0.000000e+00,1.381910e-07,6.100000e+00
0,4.953850e-03,1.468340e-07,6.150000e+00
0,9.907701e-03,1.632740e-07,6.200000e+00
0,1.486155e-02,1.710720e-07,6.250000e+00
0,1.981540e-02,1.869480e-07,6.300000e+00
0,2.476925e-02,1.944640e-07,6.350000e+00
0,2.972310e-02,2.087430e-07,6.400000e+00
0,3.467696e-02,2.168220e-07,6.450000e+00
0,3.963080e-02,2.295050e-07,6.500000e+00
0,4.458466e-02,2.383360e-07,6.550000e+00
0,4.953850e-02,2.493270e-07,6.600000e+00
0,5.449236e-02,2.593790e-07,6.650000e+00
0,5.944621e-02,2.681160e-07,6.700000e+00
0,6.440006e-02,2.795770e-07,6.750000e+00
0,6.935391e-02,2.871870e-07,6.800000e+00
0,7.430775e-02,2.984600e-07,6.850000e+00
0,7.926161e-02,3.053180e-07,6.900000e+00
0,8.421546e-02,3.178120e-07,6.950000e+00
0,8.916931e-02,3.237310e-07,7.000000e+00
0,9.412316e-02,3.359440e-07,7.050000e+00
0,9.907701e-02,3.421440e-07,7.100000e+00
0,1.040309e-01,3.554840e-07,7.150000e+00
0,1.089847e-01,3.615900e-07,7.200000e+00
0,1.139386e-01,3.756820e-07,7.250000e+00
0,1.188924e-01,3.819760e-07,7.300000e+00
0,1.238463e-01,3.967250e-07,7.350000e+00
0,1.288001e-01,4.038650e-07,7.400000e+00
0,1.337540e-01,4.193660e-07,7.450000e+00
0,1.387070e-01,4.279150e-07,7.500000e+00
0,1.436610e-01,4.441670e-07,7.550000e+00
0,1.486150e-01,4.549710e-07,7.600000e+00
0,1.535690e-01,4.713170e-07,7.650000e+00
0,1.585230e-01,4.844690e-07,7.700000e+00
0,1.634770e-01,5.013790e-07,7.750000e+00
0,1.684300e-01,5.173500e-07,7.800000e+00
0,1.733840e-01,5.337900e-07,7.850000e+00
0,1.783380e-01,5.530480e-07,7.900000e+00
0,1.832920e-01,5.699580e-07,7.950000e+00
0,1.882460e-01,5.906260e-07,8.000000e+00
0,1.932000e-01,6.079120e-07,8.050000e+00
0,1.981540e-01,6.305520e-07,8.100000e+00
0,2.031070e-01,6.472740e-07,8.150000e+00
0,2.080610e-01,6.710420e-07,8.200000e+00
0,2.130150e-01,6.876700e-07,8.250000e+00
0,2.179690e-01,7.110620e-07,8.300000e+00
0,2.229230e-01,7.272210e-07,8.350000e+00
0,2.278770e-01,7.501430e-07,8.400000e+00
0,2.328300e-01,7.647040e-07,8.450000e+00
0,2.377840e-01,7.864060e-07,8.500000e+00
0,2.427380e-01,7.994640e-07,8.550000e+00
0,2.476920e-01,8.190980e-07,8.600000e+00
0,2.526460e-01,8.296200e-07,8.650000e+00
0,2.576000e-01,8.464360e-07,8.700000e+00
0,2.625540e-01,8.552660e-07,8.750000e+00
0,2.675070e-01,8.679490e-07,8.800000e+00
0,2.724610e-01,8.749010e-07,8.850000e+00
0,2.774150e-01,8.839190e-07,8.900000e+00
0,2.823690e-01,8.886170e-07,8.950000e+00
0,2.873230e-01,8.932200e-07,9.000000e+00
0,2.922770e-01,8.978230e-07,9.050000e+00
