scan,potential,current,time
,0.000000e+00,-9.479726e-08,
,0.000000e+00,0.000000e+00,
,0.000000e+00,1.895940e-07,
,0.000000e+00,-1.878880e-07,
,0.000000e+00,-1.597040e-07,
,0.000000e+00,-1.409160e-07,
,0.000000e+00,-1.371580e-07,
,0.000000e+00,-1.249456e-07,
,0.000000e+00,-1.164907e-07,
,0.000000e+00,-1.119814e-07,
,0.000000e+00,-1.048416e-07,
,0.000000e+00,-9.864130e-08,
,0.000000e+00,-9.338043e-08,
,0.000000e+00,-8.868322e-08,
,0.000000e+00,-8.464362e-08,
,0.000000e+00,-8.097980e-08,
,0.000000e+00,-7.759782e-08,
,0.000000e+00,-7.459161e-08,
,0.000000e+00,-7.196118e-08,
,0.000000e+00,-6.961257e-08,
,0.000000e+00,-6.735791e-08,
,0.000000e+00,-6.538509e-08,
,0.000000e+00,-6.360015e-08,
,0.000000e+00,-6.181521e-08,
,0.000000e+00,-6.040605e-08,
0,0.000000e+00,-5.956056e-08,0.000000e+00
0,-4.953850e-03,-1.086933e-07,5.000000e-02
0,-9.907701e-03,-1.388490e-07,1.000000e-01
0,-1.486155e-02,-1.630860e-07,1.500000e-01
0,-1.981540e-02,-1.877940e-07,2.000000e-01
0,-2.476925e-02,-2.104340e-07,2.500000e-01
0,-2.972310e-02,-2.369260e-07,3.000000e-01
0,-3.467696e-02,-2.613520e-07,3.500000e-01
0,-3.963080e-02,-2.906630e-07,4.000000e-01
0,-4.458466e-02,-3.167790e-07,4.500000e-01
0,-4.953850e-02,-3.490020e-07,5.000000e-01
0,-5.449236e-02,-3.765270e-07,5.500000e-01
0,-5.944621e-02,-4.101590e-07,6.000000e-01
0,-6.440006e-02,-4.384370e-07,6.500000e-01
0,-6.935391e-02,-4.735720e-07,7.000000e-01
0,-7.430775e-02,-5.018490e-07,7.500000e-01
0,-7.926161e-02,-5.369840e-07,8.000000e-01
0,-8.421546e-02,-5.652610e-07,8.500000e-01
0,-8.916931e-02,-5.996450e-07,9.000000e-01
0,-9.412316e-02,-6.276400e-07,9.500000e-01
0,-9.907701e-02,-6.595810e-07,1.000000e+00
0,-1.040309e-01,-6.871070e-07,1.050000e+00
0,-1.089847e-01,-7.183900e-07,1.100000e+00
0,-1.139386e-01,-7.448820e-07,1.150000e+00
0,-1.188924e-01,-7.733470e-07,1.200000e+00
0,-1.238463e-01,-7.989000e-07,1.250000e+00
0,-1.288001e-01,-8.250170e-07,1.300000e+00
0,-1.337540e-01,-8.491600e-07,1.350000e+00
0,-1.387070e-01,-8.724580e-07,1.400000e+00
0,-1.436610e-01,-8.955680e-07,1.450000e+00
0,-1.486150e-01,-9.160480e-07,1.500000e+00
0,-1.535690e-01,-9.373740e-07,1.550000e+00
0,-1.585230e-01,-9.554110e-07,1.600000e+00
0,-1.634770e-01,-9.753270e-07,1.650000e+00
0,-1.684300e-01,-9.911100e-07,1.700000e+00
0,-1.733840e-01,-1.009992e-06,1.750000e+00
0,-1.783380e-01,-1.023520e-06,1.800000e+00
0,-1.832920e-01,-1.041839e-06,1.850000e+00
0,-1.882460e-01,-1.053864e-06,1.900000e+00
0,-1.932000e-01,-1.071150e-06,1.950000e+00
0,-1.981540e-01,-1.082423e-06,2.000000e+00
0,-2.031070e-01,-1.099803e-06,2.050000e+00
0,-2.080610e-01,-1.110419e-06,2.100000e+00
0,-2.130150e-01,-1.127892e-06,2.150000e+00
0,-2.179690e-01,-1.138978e-06,2.200000e+00
0,-2.229230e-01,-1.156545e-06,2.250000e+00
0,-2.278770e-01,-1.168194e-06,2.300000e+00
0,-2.328300e-01,-1.186138e-06,2.350000e+00
0,-2.377840e-01,-1.199478e-06,2.400000e+00
0,-2.427380e-01,-1.217797e-06,2.450000e+00
0,-2.476920e-01,-1.232452e-06,2.500000e+00
0,-2.526460e-01,-1.251147e-06,2.550000e+00
0,-2.576000e-01,-1.267681e-06,2.600000e+00
0,-2.625540e-01,-1.286846e-06,2.650000e+00
0,-2.675070e-01,-1.305540e-06,2.700000e+00
0,-2.724610e-01,-1.324987e-06,2.750000e+00
0,-2.774150e-01,-1.345561e-06,2.800000e+00
0,-2.823690e-01,-1.365665e-06,2.850000e+00
0,-2.873230e-01,-1.387272e-06,2.900000e+00
0,-2.922770e-01,-1.408221e-06,2.950000e+00
0,-2.972310e-01,-1.432271e-06,3.000000e+00
0,-3.021840e-01,-1.453972e-06,3.050000e+00
0,-2.972310e-01,-1.315686e-06,3.100000e+00
0,-2.922770e-01,-1.211878e-06,3.150000e+00
0,-2.873230e-01,-1.131274e-06,3.200000e+00
0,-2.823690e-01,-1.057528e-06,3.250000e+00
0,-2.774150e-01,-9.976860e-07,3.300000e+00
0,-2.724610e-01,-9.381250e-07,3.350000e+00
0,-2.675070e-01,-8.901200e-07,3.400000e+00
0,-2.625540e-01,-8.397660e-07,3.450000e+00
0,-2.576000e-01,-7.997460e-07,3.500000e+00
0,-2.526460e-01,-7.555920e-07,3.550000e+00
0,-2.476920e-01,-7.205510e-07,3.600000e+00
0,-2.427380e-01,-6.811880e-07,3.650000e+00
0,-2.377840e-01,-6.499050e-07,3.700000e+00
0,-2.328300e-01,-6.141120e-07,3.750000e+00
0,-2.278770e-01,-5.852710e-07,3.800000e+00
0,-2.229230e-01,-5.527670e-07,3.850000e+00
0,-2.179690e-01,-5.255230e-07,3.900000e+00
0,-2.130150e-01,-4.956490e-07,3.950000e+00
0,-2.080610e-01,-4.695320e-07,4.000000e+00
0,-2.031070e-01,-4.419130e-07,4.050000e+00
0,-1.981540e-01,-4.164540e-07,4.100000e+00
0,-1.932000e-01,-3.907130e-07,4.150000e+00
0,-1.882460e-01,-3.663810e-07,4.200000e+00
0,-1.832920e-01,-3.422380e-07,4.250000e+00
0,-1.783380e-01,-3.174370e-07,4.300000e+00
0,-1.733840e-01,-2.951720e-07,4.350000e+00
0,-1.684300e-01,-2.705580e-07,4.400000e+00
0,-1.634770e-01,-2.497970e-07,4.450000e+00
0,-1.585230e-01,-2.253710e-07,4.500000e+00
0,-1.535690e-01,-2.054550e-07,4.550000e+00
0,-1.486150e-01,-1.811240e-07,4.600000e+00
0,-1.436610e-01,-1.623350e-07,4.650000e+00
0,-1.387070e-01,-1.380970e-07,4.700000e+00
0,-1.337540e-01,-1.202484e-07,4.750000e+00
0,-1.288001e-01,-9.619874e-08,4.800000e+00
0,-1.238463e-01,-7.900698e-08,4.850000e+00
0,-1.188924e-01,-5.514518e-08,4.900000e+00
0,-1.139386e-01,-3.889285e-08,4.950000e+00
0,-1.089847e-01,-1.550078e-08,5.000000e+00
0,-1.040309e-01,7.515520e-10,5.050000e+00
