scan,potential,current,time
,0.000000e+00,6.844360e-04,
,0.000000e+00,6.808340e-04,
,0.000000e+00,6.684150e-04,
,0.000000e+00,6.565650e-04,
,0.000000e+00,6.684150e-04,
,0.000000e+00,6.494560e-04,
,0.000000e+00,6.431990e-04,
,0.000000e+00,6.588410e-04,
,0.000000e+00,6.417770e-04,
,0.000000e+00,6.446210e-04,
,0.000000e+00,6.324870e-04,
,0.000000e+00,6.468010e-04,
,0.000000e+00,6.448110e-04,
,0.000000e+00,6.572290e-04,
,0.000000e+00,6.509720e-04,
,0.000000e+00,6.486970e-04,
,0.000000e+00,6.467070e-04,
,0.000000e+00,6.251880e-04,
,0.000000e+00,6.546700e-04,
,0.000000e+00,6.370370e-04,
,0.000000e+00,6.470860e-04,
,0.000000e+00,6.207320e-04,
,0.000000e+00,6.267040e-04,
,0.000000e+00,6.510670e-04,
,0.000000e+00,5.963690e-04,
0,0.000000e+00,5.429980e-04,0.000000e+00
0,-4.953850e-03,6.207320e-04,5.000000e-02
0,-9.907701e-03,5.927670e-04,1.000000e-01
0,-1.486155e-02,6.348570e-04,1.500000e-01
0,-1.981540e-02,5.401540e-04,2.000000e-01
0,-2.476925e-02,5.821500e-04,2.500000e-01
0,-2.972310e-02,4.537940e-04,3.000000e-01
0,-3.467696e-02,4.624210e-04,3.500000e-01
0,-3.963080e-02,4.222270e-04,4.000000e-01
0,-4.458466e-02,4.384370e-04,4.500000e-01
0,-4.953850e-02,4.482960e-04,5.000000e-01
0,-5.449236e-02,4.794840e-04,5.500000e-01
0,-5.944621e-02,4.963580e-04,6.000000e-01
0,-6.440006e-02,4.005180e-04,6.500000e-01
0,-6.935391e-02,4.072490e-04,7.000000e-01
0,-7.430775e-02,3.362450e-04,7.500000e-01
0,-7.926161e-02,3.204140e-04,8.000000e-01
0,-8.421546e-02,2.368980e-04,8.500000e-01
0,-8.916931e-02,3.081850e-04,9.000000e-01
0,-9.412316e-02,2.232470e-04,9.500000e-01
0,-9.907701e-02,2.721630e-04,1.000000e+00
0,-1.040309e-01,2.048560e-04,1.050000e+00
0,-1.089847e-01,2.581320e-04,1.100000e+00
0,-1.139386e-01,2.000220e-04,1.150000e+00
0,-1.188924e-01,2.310200e-04,1.200000e+00
0,-1.238463e-01,2.002110e-04,1.250000e+00
0,-1.288001e-01,2.061840e-04,1.300000e+00
0,-1.337540e-01,2.254270e-04,1.350000e+00
0,-1.387070e-01,2.047620e-04,1.400000e+00
0,-1.436610e-01,1.817260e-04,1.450000e+00
0,-1.486150e-01,1.056990e-04,1.500000e+00
0,-1.535690e-01,1.402050e-04,1.550000e+00
0,-1.585230e-01,1.040874e-04,1.600000e+00
0,-1.634770e-01,1.031394e-04,1.650000e+00
0,-1.684300e-01,3.109350e-05,1.700000e+00
0,-1.733840e-01,1.066829e-04,1.750000e+00
0,-1.783380e-01,5.142499e-05,1.800000e+00
0,-1.832920e-01,1.034418e-04,1.850000e+00
0,-1.882460e-01,8.252049e-05,1.900000e+00
0,-1.932000e-01,8.507577e-05,1.950000e+00
0,-1.981540e-01,-1.334006e-05,2.000000e+00
0,-2.031070e-01,5.824533e-06,2.050000e+00
0,-2.080610e-01,-1.958734e-05,2.100000e+00
0,-2.130150e-01,3.136793e-05,2.150000e+00
0,-2.179690e-01,3.898680e-05,2.200000e+00
0,-2.229230e-01,6.382562e-05,2.250000e+00
0,-2.278770e-01,6.348742e-05,2.300000e+00
0,-2.328300e-01,4.913275e-06,2.350000e+00
0,-2.377840e-01,5.086133e-05,2.400000e+00
0,-2.427380e-01,6.334649e-05,2.450000e+00
0,-2.476920e-01,1.301783e-04,2.500000e+00
0,-2.526460e-01,4.826847e-05,2.550000e+00
0,-2.576000e-01,3.543571e-05,2.600000e+00
0,-2.625540e-01,-3.360380e-05,2.650000e+00
0,-2.675070e-01,3.329378e-05,2.700000e+00
0,-2.724610e-01,8.520728e-06,2.750000e+00
0,-2.774150e-01,6.158035e-05,2.800000e+00
0,-2.823690e-01,2.249961e-05,2.850000e+00
0,-2.873230e-01,3.119883e-05,2.900000e+00
0,-2.922770e-01,-3.645030e-06,2.950000e+00
0,-2.972310e-01,2.197352e-05,3.000000e+00
0,-3.021840e-01,6.313042e-06,3.050000e+00
0,-2.972310e-01,1.593292e-05,3.100000e+00
0,-2.922770e-01,6.201249e-05,3.150000e+00
0,-2.873230e-01,5.850838e-05,3.200000e+00
0,-2.823690e-01,1.799680e-04,3.250000e+00
0,-2.774150e-01,1.746510e-04,3.300000e+00
0,-2.724610e-01,2.389090e-04,3.350000e+00
0,-2.675070e-01,2.328210e-04,3.400000e+00
0,-2.625540e-01,2.804320e-04,3.450000e+00
0,-2.576000e-01,1.887410e-04,3.500000e+00
0,-2.526460e-01,2.880880e-04,3.550000e+00
0,-2.476920e-01,3.374780e-04,3.600000e+00
0,-2.427380e-01,4.613780e-04,3.650000e+00
0,-2.377840e-01,4.396690e-04,3.700000e+00
0,-2.328300e-01,5.117150e-04,3.750000e+00
0,-2.278770e-01,4.921870e-04,3.800000e+00
0,-2.229230e-01,5.432830e-04,3.850000e+00
0,-2.179690e-01,6.041430e-04,3.900000e+00
0,-2.130150e-01,6.185520e-04,3.950000e+00
0,-2.080610e-01,6.247140e-04,4.000000e+00
0,-2.031070e-01,5.515300e-04,4.050000e+00
0,-1.981540e-01,6.520150e-04,4.100000e+00
0,-1.932000e-01,6.840570e-04,4.150000e+00
0,-1.882460e-01,7.057650e-04,4.200000e+00
0,-1.832920e-01,7.053860e-04,4.250000e+00
0,-1.783380e-01,7.048170e-04,4.300000e+00
0,-1.733840e-01,6.887020e-04,4.350000e+00
0,-1.684300e-01,7.041540e-04,4.400000e+00
0,-1.634770e-01,7.040590e-04,4.450000e+00
0,-1.585230e-01,7.040590e-04,4.500000e+00
0,-1.535690e-01,7.045330e-04,4.550000e+00
0,-1.486150e-01,7.040590e-04,4.600000e+00
0,-1.436610e-01,7.037750e-04,4.650000e+00
0,-1.387070e-01,7.036800e-04,4.700000e+00
0,-1.337540e-01,7.047220e-04,4.750000e+00
0,-1.288001e-01,7.049120e-04,4.800000e+00
0,-1.238463e-01,7.045330e-04,4.850000e+00
