scan,potential,current,time
,0.000000e+00,-9.479726e-08,
,0.000000e+00,-9.479726e-08,
,0.000000e+00,0.000000e+00,
,0.000000e+00,-4.791140e-07,
,0.000000e+00,-4.415370e-07,
,0.000000e+00,-4.039590e-07,
,0.000000e+00,-3.861100e-07,
,0.000000e+00,-3.588660e-07,
,0.000000e+00,-3.391380e-07,
,0.000000e+00,-3.256100e-07,
,0.000000e+00,-3.090760e-07,
,0.000000e+00,-2.944200e-07,
,0.000000e+00,-2.812680e-07,
,0.000000e+00,-2.696190e-07,
,0.000000e+00,-2.590030e-07,
,0.000000e+00,-2.493270e-07,
,0.000000e+00,-2.406840e-07,
,0.000000e+00,-2.326050e-07,
,0.000000e+00,-2.252770e-07,
,0.000000e+00,-2.185130e-07,
,0.000000e+00,-2.123130e-07,
,0.000000e+00,-2.065830e-07,
,0.000000e+00,-2.012280e-07,
,0.000000e+00,-1.963430e-07,
,0.000000e+00,-1.917390e-07,
0,0.000000e+00,-1.901420e-07,0.000000e+00
0,-4.953850e-03,-2.509240e-07,5.000000e-02
0,-9.907701e-03,-2.823010e-07,1.000000e-01
0,-1.486155e-02,-3.106730e-07,1.500000e-01
0,-1.981540e-02,-3.290860e-07,2.000000e-01
0,-2.476925e-02,-3.555780e-07,2.500000e-01
0,-2.972310e-02,-3.714540e-07,3.000000e-01
0,-3.467696e-02,-3.993560e-07,3.500000e-01
0,-3.963080e-02,-4.155140e-07,4.000000e-01
0,-4.458466e-02,-4.461400e-07,4.500000e-01
0,-4.953850e-02,-4.647410e-07,5.000000e-01
0,-5.449236e-02,-4.976210e-07,5.500000e-01
0,-5.944621e-02,-5.190410e-07,6.000000e-01
0,-6.440006e-02,-5.541760e-07,6.500000e-01
0,-6.935391e-02,-5.796350e-07,7.000000e-01
0,-7.430775e-02,-6.162730e-07,7.500000e-01
0,-7.926161e-02,-6.471800e-07,8.000000e-01
0,-8.421546e-02,-6.852280e-07,8.500000e-01
0,-8.916931e-02,-7.221480e-07,9.000000e-01
0,-9.412316e-02,-7.618860e-07,9.500000e-01
0,-9.907701e-02,-8.031280e-07,1.000000e+00
0,-1.040309e-01,-8.446510e-07,1.050000e+00
0,-1.089847e-01,-8.926560e-07,1.100000e+00
0,-1.139386e-01,-9.353070e-07,1.150000e+00
0,-1.188924e-01,-9.883850e-07,1.200000e+00
0,-1.238463e-01,-1.032257e-06,1.250000e+00
0,-1.288001e-01,-1.089563e-06,1.300000e+00
0,-1.337540e-01,-1.135126e-06,1.350000e+00
0,-1.387070e-01,-1.195250e-06,1.400000e+00
0,-1.436610e-01,-1.242692e-06,1.450000e+00
0,-1.486150e-01,-1.304507e-06,1.500000e+00
0,-1.535690e-01,-1.353640e-06,1.550000e+00
0,-1.585230e-01,-1.415831e-06,1.600000e+00
0,-1.634770e-01,-1.467406e-06,1.650000e+00
0,-1.684300e-01,-1.528846e-06,1.700000e+00
0,-1.733840e-01,-1.582770e-06,1.750000e+00
0,-1.783380e-01,-1.642424e-06,1.800000e+00
0,-1.832920e-01,-1.698884e-06,1.850000e+00
0,-1.882460e-01,-1.756754e-06,1.900000e+00
0,-1.932000e-01,-1.814718e-06,1.950000e+00
0,-1.981540e-01,-1.870426e-06,2.000000e+00
0,-2.031070e-01,-1.930832e-06,2.050000e+00
0,-2.080610e-01,-1.984099e-06,2.100000e+00
0,-2.130150e-01,-2.046384e-06,2.150000e+00
0,-2.179690e-01,-2.097583e-06,2.200000e+00
0,-2.229230e-01,-2.160526e-06,2.250000e+00
0,-2.278770e-01,-2.210504e-06,2.300000e+00
0,-2.328300e-01,-2.273728e-06,2.350000e+00
0,-2.377840e-01,-2.322579e-06,2.400000e+00
0,-2.427380e-01,-2.385334e-06,2.450000e+00
0,-2.476920e-01,-2.434373e-06,2.500000e+00
0,-2.526460e-01,-2.495624e-06,2.550000e+00
0,-2.576000e-01,-2.538369e-06,2.600000e+00
0,-2.625540e-01,-2.597554e-06,2.650000e+00
0,-2.675070e-01,-2.649223e-06,2.700000e+00
0,-2.724610e-01,-2.705589e-06,2.750000e+00
0,-2.774150e-01,-2.757259e-06,2.800000e+00
0,-2.823690e-01,-2.812686e-06,2.850000e+00
0,-2.873230e-01,-2.866234e-06,2.900000e+00
0,-2.922770e-01,-2.917903e-06,2.950000e+00
0,-2.972310e-01,-2.973330e-06,3.000000e+00
0,-3.021840e-01,-3.024060e-06,3.050000e+00
0,-2.972310e-01,-2.872810e-06,3.100000e+00
0,-2.922770e-01,-2.737530e-06,3.150000e+00
0,-2.873230e-01,-2.628555e-06,3.200000e+00
0,-2.823690e-01,-2.514883e-06,3.250000e+00
0,-2.774150e-01,-2.422818e-06,3.300000e+00
0,-2.724610e-01,-2.323237e-06,3.350000e+00
0,-2.675070e-01,-2.240566e-06,3.400000e+00
0,-2.625540e-01,-2.147561e-06,3.450000e+00
0,-2.576000e-01,-2.075224e-06,3.500000e+00
0,-2.526460e-01,-1.989735e-06,3.550000e+00
0,-2.476920e-01,-1.921156e-06,3.600000e+00
0,-2.427380e-01,-1.844122e-06,3.650000e+00
0,-2.377840e-01,-1.775543e-06,3.700000e+00
0,-2.328300e-01,-1.706964e-06,3.750000e+00
0,-2.278770e-01,-1.639324e-06,3.800000e+00
0,-2.229230e-01,-1.576381e-06,3.850000e+00
0,-2.179690e-01,-1.509681e-06,3.900000e+00
0,-2.130150e-01,-1.453315e-06,3.950000e+00
0,-2.080610e-01,-1.388493e-06,4.000000e+00
0,-2.031070e-01,-1.335884e-06,4.050000e+00
0,-1.981540e-01,-1.270124e-06,4.100000e+00
0,-1.932000e-01,-1.221273e-06,4.150000e+00
0,-1.882460e-01,-1.158330e-06,4.200000e+00
0,-1.832920e-01,-1.108540e-06,4.250000e+00
0,-1.783380e-01,-1.052455e-06,4.300000e+00
0,-1.733840e-01,-1.005577e-06,4.350000e+00
0,-1.684300e-01,-9.456410e-07,4.400000e+00
0,-1.634770e-01,-8.989510e-07,4.450000e+00
0,-1.585230e-01,-8.418320e-07,4.500000e+00
0,-1.535690e-01,-7.950480e-07,4.550000e+00
0,-1.486150e-01,-7.415000e-07,4.600000e+00
0,-1.436610e-01,-6.935890e-07,4.650000e+00
0,-1.387070e-01,-6.438920e-07,4.700000e+00
0,-1.337540e-01,-5.956050e-07,4.750000e+00
0,-1.288001e-01,-5.504180e-07,4.800000e+00
0,-1.238463e-01,-5.020370e-07,4.850000e+00
0,-1.188924e-01,-4.611710e-07,4.900000e+00
0,-1.139386e-01,-4.129780e-07,4.950000e+00
0,-1.089847e-01,-3.767150e-07,5.000000e+00
0,-1.040309e-01,-3.297430e-07,5.050000e+00
0,-9.907701e-02,-2.974260e-07,5.100000e+00
0,-9.412316e-02,-2.538360e-07,5.150000e+00
0,-8.916931e-02,-2.249960e-07,5.200000e+00
0,-8.421546e-02,-1.831900e-07,5.250000e+00
0,-7.926161e-02,-1.575440e-07,5.300000e+00
0,-7.430775e-02,-1.199666e-07,5.350000e+00
0,-6.935391e-02,-9.629270e-08,5.400000e+00
0,-6.440006e-02,-6.313043e-08,5.450000e+00
0,-5.944621e-02,-4.058384e-08,5.500000e+00
0,-5.449236e-02,-1.305823e-08,5.550000e+00
0,-4.953850e-02,9.112577e-09,5.600000e+00
0,-4.458466e-02,3.222282e-08,5.650000e+00
0,-3.963080e-02,5.401785e-08,5.700000e+00
0,-3.467696e-02,7.214906e-08,5.750000e+00
0,-2.972310e-02,9.441382e-08,5.800000e+00
0,-2.476925e-02,1.084115e-07,5.850000e+00
0,-1.981540e-02,1.309581e-07,5.900000e+00
0,-1.486155e-02,1.418550e-07,5.950000e+00
0,-9.907701e-03,1.642140e-07,6.000000e+00
0,-4.953850e-03,1.726690e-07,6.050000e+00
0,0.000000e+00,1.944640e-07,6.100000e+00
0,4.953850e-03,2.016970e-07,6.150000e+00
0,9.907701e-03,2.228350e-07,6.200000e+00
0,1.486155e-02,2.299750e-07,6.250000e+00
0,1.981540e-02,2.497030e-07,6.300000e+00
0,2.476925e-02,2.575940e-07,6.350000e+00
0,2.972310e-02,2.753500e-07,6.400000e+00
0,3.467696e-02,2.852140e-07,6.450000e+00
0,3.963080e-02,3.009020e-07,6.500000e+00
0,4.458466e-02,3.133970e-07,6.550000e+00
0,4.953850e-02,3.273010e-07,6.600000e+00
0,5.449236e-02,3.425200e-07,6.650000e+00
0,5.944621e-02,3.550140e-07,6.700000e+00
0,6.440006e-02,3.736150e-07,6.750000e+00
0,6.935391e-02,3.853580e-07,6.800000e+00
0,7.430775e-02,4.077170e-07,6.850000e+00
0,7.926161e-02,4.199300e-07,6.900000e+00
0,8.421546e-02,4.459520e-07,6.950000e+00
0,8.916931e-02,4.604190e-07,7.000000e+00
0,9.412316e-02,4.894480e-07,7.050000e+00
0,9.907701e-02,5.076730e-07,7.100000e+00
0,1.040309e-01,5.420570e-07,7.150000e+00
0,1.089847e-01,5.657310e-07,7.200000e+00
0,1.139386e-01,6.042480e-07,7.250000e+00
0,1.188924e-01,6.345920e-07,7.300000e+00
0,1.238463e-01,6.776180e-07,7.350000e+00
0,1.288001e-01,7.164170e-07,7.400000e+00
0,1.337540e-01,7.635770e-07,7.450000e+00
